id,state_id,title,count,slug
1,1,Albertville,2,albertville
2,1,"Alexander City",1,alexandercity
3,1,Alpine,1,alpine
4,1,Altoona,1,altoona
5,1,Andalusia,2,andalusia
6,1,Anderson,1,anderson
7,1,Anniston,4,anniston
8,1,Arab,2,arab
9,1,Ashland,1,ashland
10,1,Athens,4,athens
11,1,Atmore,1,atmore
12,1,Attalla,1,attalla
13,1,Auburn,3,auburn
14,1,"Bay Minette",1,bayminette
15,1,Bessemer,5,bessemer
16,1,Birmingham,21,birmingham
17,1,Boaz,1,boaz
18,1,Bremen,1,bremen
19,1,Brewton,1,brewton
20,1,Brundidge,1,brundidge
21,1,Bryant,1,bryant
22,1,Butler,1,butler
23,1,Calera,1,calera
24,1,Camden,1,camden
25,1,Centre,1,centre
26,1,Centreville,1,centreville
27,1,Chatom,1,chatom
28,1,Citronelle,1,citronelle
29,1,Clanton,2,clanton
30,1,"Coosa Pines",1,coosapines
31,1,Cordova,1,cordova
32,1,Cullman,2,cullman
33,1,Dadeville,2,dadeville
34,1,Daphne,5,daphne
35,1,"Dauphin Island",1,dauphinisland
36,1,Decatur,5,decatur
37,1,Demopolis,2,demopolis
38,1,Dothan,7,dothan
39,1,"Eight Mile",1,eightmile
40,1,Elba,1,elba
41,1,Empire,1,empire
42,1,Enterprise,2,enterprise
43,1,Eufaula,3,eufaula
44,1,Evergreen,1,evergreen
45,1,Fairhope,2,fairhope
46,1,Fayette,1,fayette
47,1,"Flat Rock",1,flatrock
48,1,Florence,3,florence
49,1,Foley,3,foley
50,1,"Fort McClellan",1,fortmcclellan
51,1,"Fort Payne",2,fortpayne
52,1,"Fort Rucker",3,fortrucker
53,1,Gadsden,2,gadsden
54,1,Gardendale,1,gardendale
55,1,Geneva,1,geneva
56,1,Glencoe,5,glencoe
57,1,Goodwater,1,goodwater
58,1,Graysville,3,graysville
59,1,Greensboro,1,greensboro
60,1,Greenville,5,greenville
61,1,Guin,1,guin
62,1,"Gulf Shores",9,gulfshores
63,1,Guntersville,3,guntersville
64,1,Haleyville,1,haleyville
65,1,Hanceville,1,hanceville
66,1,Harpersville,1,harpersville
67,1,Hartselle,1,hartselle
68,1,Harvest,1,harvest
69,1,Headland,1,headland
70,1,Horton,1,horton
71,1,Huntsville,6,huntsville
72,1,Irvington,1,irvington
73,1,"Jacksons Gap",1,jacksonsgap
74,1,Jacksonville,1,jacksonville
75,1,Jasper,4,jasper
76,1,Killen,1,killen
77,1,Lanett,1,lanett
78,1,Leeds,1,leeds
79,1,Linden,1,linden
80,1,Livingston,1,livingston
81,1,Loxley,1,loxley
82,1,Marion,1,marion
83,1,"Maxwell AFB",2,maxwellafb
84,1,McCalla,1,mccalla
85,1,Mentone,1,mentone
86,1,Meridianville,2,meridianville
87,1,Mobile,7,mobile
88,1,Monroeville,1,monroeville
89,1,Montevallo,1,montevallo
90,1,Montgomery,9,montgomery
91,1,Morris,1,morris
92,1,Moulton,1,moulton
93,1,"Muscle Shoals",1,muscleshoals
94,1,Northport,1,northport
95,1,Oakman,1,oakman
96,1,Oneonta,3,oneonta
97,1,Opelika,4,opelika
98,1,Opp,1,opp
99,1,"Orange Beach",1,orangebeach
100,1,"Owens Cross Roads",3,owenscrossroads
101,1,Oxford,1,oxford
102,1,Ozark,2,ozark
103,1,Pelham,1,pelham
104,1,"Pell City",2,pellcity
105,1,"Phenix City",2,phenixcity
106,1,Pinson,1,pinson
107,1,"Point Clear",2,pointclear
108,1,Prattsville,3,prattsville
109,1,Prattville,1,prattville
110,1,Rainsville,1,rainsville
111,1,"Red Bay",1,redbay
112,1,"Redstone Arsenal",3,redstonearsenal
113,1,Reform,1,reform
114,1,Roanoke,1,roanoke
115,1,Rogersville,1,rogersville
116,1,Russellville,1,russellville
117,1,Scottsboro,2,scottsboro
118,1,Seale,1,seale
119,1,Selma,3,selma
120,1,Semmes,3,semmes
121,1,Sylacauga,1,sylacauga
122,1,Talladega,2,talladega
123,1,Tallassee,1,tallassee
124,1,Thomasville,1,thomasville
125,1,Troy,2,troy
126,1,Trussville,1,trussville
127,1,Tuscaloosa,6,tuscaloosa
128,1,Tuscumbia,3,tuscumbia
129,1,"Union Grove",1,uniongrove
130,1,"Union Springs",1,unionsprings
131,1,Vernon,1,vernon
132,1,"Vestavia Hills",1,vestaviahills
133,1,Wetumpka,1,wetumpka
134,1,York,1,york
135,2,Anchorage,2,anchorage
136,2,"Elmendorf 
                          AFB",1,elmendorfafb
137,2,Fairbanks,1,fairbanks
138,2,"Fort 
                          Richardson",1,fortrichardson
139,2,"Fort 
                          Wainwright",1,fortwainwright
140,2,Healy,1,healy
141,2,Homer,1,homer
142,2,Juneau,1,juneau
143,2,Kenai,1,kenai
144,2,Kodiak,1,kodiak
145,2,Palmer,1,palmer
146,2,Soldotna,1,soldotna
147,2,Wasilla,2,wasilla
148,2,Wrangell,1,wrangell
149,3,Ajo,1,ajo
150,3,Alpine,1,alpine
151,3,"Apache Junction",2,apachejunction
152,3,"Arizona City",1,arizonacity
153,3,Baghdad,1,baghdad
154,3,"Beaver Dam",1,beaverdam
155,3,Benson,1,benson
156,3,Bisbee,1,bisbee
157,3,"Bullhead City",3,bullheadcity
158,3,Carefree,3,carefree
159,3,"Casa Grande",3,casagrande
160,3,"Cave Creek",2,cavecreek
161,3,Chandler,9,chandler
162,3,Concho,1,concho
163,3,Coolidge,1,coolidge
164,3,Cornville,1,cornville
165,3,Corona,1,corona
166,3,Dewey,2,dewey
167,3,Douglas,1,douglas
168,3,Duncan,1,duncan
169,3,"El Mirage",1,elmirage
170,3,Flagstaff,5,flagstaff
171,3,"Fort Huachuca",1,forthuachuca
172,3,"Fountain Hills",3,fountainhills
173,3,Gilbert,4,gilbert
174,3,Glendale,5,glendale
175,3,Globe,2,globe
176,3,"Gold Canyon",3,goldcanyon
177,3,Goodyear,5,goodyear
178,3,"Green Valley",5,greenvalley
179,3,Hayden,4,hayden
180,3,Holbrook,1,holbrook
181,3,Kearny,1,kearny
182,3,Kingman,2,kingman
183,3,"Lake Havasu City",3,lakehavasucity
184,3,"Lake Montezuma",1,lakemontezuma
185,3,Laveen,2,laveen
186,3,"Litchfield Park",4,litchfieldpark
187,3,Marana,2,marana
188,3,Mesa,27,mesa
189,3,"Munds Park",1,mundspark
190,3,Nogales,2,nogales
191,3,"North Palm Beach",1,northpalmbeach
192,3,Overgaard,1,overgaard
193,3,Page,1,page
194,3,"Paradise Valley",2,paradisevalley
195,3,Parker,1,parker
196,3,Payson,3,payson
197,3,Pearce,1,pearce
198,3,Peoria,3,peoria
199,3,Phoenix,25,phoenix
200,3,Pinetop,3,pinetop
201,3,Prescott,3,prescott
202,3,"Queen Creek",4,queencreek
203,3,"Queen Valley",1,queenvalley
204,3,"Rio Rico",1,riorico
205,3,"Rio Verde",4,rioverde
206,3,Safford,1,safford
207,3,"San Manuel",1,sanmanuel
208,3,Scottsdale,47,scottsdale
209,3,Sedona,4,sedona
210,3,"Show Low",2,showlow
211,3,"Sierra Vista",1,sierravista
212,3,Snowflake,1,snowflake
213,3,Somerton,1,somerton
214,3,"Sun City",11,suncity
215,3,"Sun City West",9,suncitywest
216,3,"Sun Lakes",3,sunlakes
217,3,Surprise,6,surprise
218,3,Tempe,6,tempe
219,3,Tubac,1,tubac
220,3,Tucson,32,tucson
221,3,Wellton,1,wellton
222,3,"White Mountain Lake",1,whitemountainlake
223,3,Wickenburg,2,wickenburg
224,3,Willcox,1,willcox
225,3,Williams,1,williams
226,3,Winslow,1,winslow
227,4,Alma,2,alma
228,4,Arkadelphia,2,arkadelphia
229,4,Ashdown,2,ashdown
230,4,"Bald Knob",1,baldknob
231,4,Barling,1,barling
232,4,Batesville,2,batesville
233,4,"Bella Vista",7,bellavista
234,4,Benton,2,benton
235,4,Berryville,1,berryville
236,4,Bismarck,2,bismarck
237,4,Blytheville,2,blytheville
238,4,Booneville,1,booneville
239,4,Brinkley,1,brinkley
240,4,Brookland,1,brookland
241,4,"Bull Shoals",1,bullshoals
242,4,Cabot,3,cabot
243,4,Camden,1,camden
244,4,"Cave Springs",1,cavesprings
245,4,"Cherokee Village",2,cherokeevillage
246,4,Clarksville,1,clarksville
247,4,Clinton,1,clinton
248,4,Conway,2,conway
249,4,Corning,1,corning
250,4,Crossett,2,crossett
251,4,Danville,1,danville
252,4,Dardanelle,1,dardanelle
253,4,"De Queen",1,dequeen
254,4,"De Witt",1,dewitt
255,4,"Diamond City",1,diamondcity
256,4,"El Dorado",1,eldorado
257,4,"Fairfield Bay",2,fairfieldbay
258,4,Fayetteville,4,fayetteville
259,4,Fordyce,1,fordyce
260,4,"Forrest City",1,forrestcity
261,4,"Fort Smith",7,fortsmith
262,4,Glenwood,1,glenwood
263,4,Greenbrier,1,greenbrier
264,4,Greenwood,1,greenwood
265,4,Harrison,2,harrison
266,4,Hazen,1,hazen
267,4,"Heber Springs",3,hebersprings
268,4,"Holiday Island",2,holidayisland
269,4,Hope,1,hope
270,4,"Horseshoe Bend",2,horseshoebend
271,4,"Hot Springs",4,hotsprings
272,4,"Hot Springs National Park",4,hotspringsnationalpark
273,4,"Hot Springs Village",7,hotspringsvillage
274,4,Houston,1,houston
275,4,Huntsville,1,huntsville
276,4,Jacksonville,2,jacksonville
277,4,Jonesboro,6,jonesboro
278,4,Lexa,1,lexa
279,4,"Little Rock",10,littlerock
280,4,Lowell,1,lowell
281,4,Mabelvale,1,mabelvale
282,4,Magazine,2,magazine
283,4,Magnolia,1,magnolia
284,4,Malvern,1,malvern
285,4,Manila,1,manila
286,4,Marianna,1,marianna
287,4,Marion,1,marion
288,4,"Marked Tree",1,markedtree
289,4,Maumelle,2,maumelle
290,4,McGehee,1,mcgehee
291,4,Mena,1,mena
292,4,Monticello,2,monticello
293,4,Morrilton,1,morrilton
294,4,"Mountain Home",2,mountainhome
295,4,"Mountain View",1,mountainview
296,4,Muamelle,1,muamelle
297,4,Nashville,1,nashville
298,4,Newport,2,newport
299,4,"North Little Rock",5,northlittlerock
300,4,Osceola,1,osceola
301,4,Paragould,2,paragould
302,4,Pickens,1,pickens
303,4,Piggott,1,piggott
304,4,"Pine Bluff",4,pinebluff
305,4,Pocahontas,1,pocahontas
306,4,Pottsville,1,pottsville
307,4,Prescott,1,prescott
308,4,Rogers,3,rogers
309,4,Russellville,1,russellville
310,4,Searcy,2,searcy
311,4,Sheridan,1,sheridan
312,4,Sherwood,1,sherwood
313,4,"Siloam Springs",2,siloamsprings
314,4,"Silver Hill",1,silverhill
315,4,Smackover,1,smackover
316,4,Springdale,2,springdale
317,4,Stuttgart,1,stuttgart
318,4,Texarkana,3,texarkana
319,4,Trumann,1,trumann
320,4,"Van Buren",1,vanburen
321,4,Waldron,1,waldron
322,4,"Walnut Ridge",1,walnutridge
323,4,"West Helena",1,westhelena
324,4,"West Memphis",1,westmemphis
325,4,Wynne,1,wynne
326,5,Acampo,1,acampo
327,5,"Agoura 
                                                Hills",1,agourahills
328,5,Ahwahnee,1,ahwahnee
329,5,Alameda,3,alameda
330,5,Alamo,1,alamo
331,5,Alhambra,1,alhambra
332,5,"Aliso 
                                                Viejo",3,alisoviejo
333,5,Altadena,1,altadena
334,5,Alturas,1,alturas
336,5,"Angels 
                                                Camp",1,angelscamp
337,5,Antelope,2,antelope
338,5,Antioch,1,antioch
339,5,"Apple 
                                                Valley",2,applevalley
341,5,Arbuckle,1,arbuckle
342,5,Arcadia,2,arcadia
343,5,Arcata,1,arcata
344,5,Arnold,2,arnold
346,5,Arvin,1,arvin
347,5,Atascadero,2,atascadero
348,5,Atwater,1,atwater
349,5,Auburn,5,auburn
350,5,Avalon,1,avalon
351,5,"Avila 
                                                Beach",1,avilabeach
352,5,Azusa,1,azusa
353,5,Bakersfield,9,bakersfield
354,5,Banning,2,banning
355,5,Barstow,2,barstow
356,5,"Beale 
                                                AFB",1,bealeafb
357,5,Beaumont,1,beaumont
358,5,Bellflower,1,bellflower
359,5,"Bell 
                                                Gardens",1,bellgardens
360,5,Berkeley,1,berkeley
361,5,"Bermuda 
                                                Dunes",3,bermudadunes
362,5,"Bethel 
                                                Island",1,bethelisland
363,5,"Big 
                                                Bear Lake",1,bigbearlake
364,5,Bishop,1,bishop
365,5,Blairsden,2,blairsden
366,5,Blythe,1,blythe
367,5,"Bodega 
                                                Bay",1,bodegabay
368,5,Bonita,2,bonita
369,5,Bonsall,1,bonsall
370,5,"Borrego 
                                                Springs",5,borregosprings
371,5,"Boulder 
                                                Creek",1,bouldercreek
372,5,Brawley,1,brawley
373,5,Brea,2,brea
374,5,Brentwood,2,brentwood
375,5,Buellton,1,buellton
376,5,"Buena 
                                                Park",4,buenapark
377,5,Burbank,3,burbank
378,5,Burlingame,1,burlingame
379,5,Byron,1,byron
380,5,Calabasas,1,calabasas
381,5,"California 
                                                City",1,californiacity
382,5,Calimesa,1,calimesa
383,5,Calistoga,1,calistoga
384,5,Camarillo,4,camarillo
385,5,"Cameron 
                                                Park",1,cameronpark
386,5,Camino,2,camino
387,5,"Camp 
                                                Pendleton",2,camppendleton
388,5,"Canyon 
                                                Lake",1,canyonlake
389,5,Carlsbad,4,carlsbad
390,5,Carmel,4,carmel
391,5,Carmichael,1,carmichael
392,5,Carson,2,carson
393,5,"Castro 
                                                Valley",1,castrovalley
394,5,"Cathedral 
                                                City",11,cathedralcity
395,5,Ceres,1,ceres
396,5,Cerritos,1,cerritos
397,5,"Cherry 
                                                Valley",1,cherryvalley
398,5,Chester,1,chester
399,5,Chico,4,chico
400,5,"China 
                                                Lake",1,chinalake
401,5,Chino,2,chino
402,5,"Chino 
                                                Hills",3,chinohills
403,5,Chowchilla,1,chowchilla
404,5,"Chula 
                                                Vista",2,chulavista
405,5,"Citrus 
                                                Heights",1,citrusheights
406,5,"City 
                                                of Industry",2,cityofindustry
407,5,Claremont,1,claremont
408,5,Clayton,1,clayton
409,5,Clio,1,clio
410,5,Coalinga,1,coalinga
411,5,Coarsegold,1,coarsegold
412,5,Cobb,2,cobb
413,5,Colma,1,colma
414,5,Colton,1,colton
415,5,Colusa,1,colusa
416,5,Compton,1,compton
417,5,Concord,2,concord
418,5,Cool,1,cool
419,5,Copperopolis,1,copperopolis
420,5,Corona,6,corona
421,5,Coronado,1,coronado
422,5,"Costa 
                                                Mesa",3,costamesa
423,5,"Coto 
                                                de Caza",2,cotodecaza
424,5,Coyote,1,coyote
425,5,"Crescent 
                                                City",2,crescentcity
426,5,"Crescent 
                                                Mills",1,crescentmills
427,5,Cupertino,2,cupertino
428,5,Cypress,2,cypress
429,5,"Daly 
                                                City",1,dalycity
430,5,"Dana 
                                                Point",1,danapoint
431,5,Danville,3,danville
432,5,Davis,2,davis
433,5,"Death 
                                                Valley",1,deathvalley
434,5,Delano,1,delano
435,5,"Desert 
                                                Center",1,desertcenter
436,5,"Desert 
                                                Hot Springs",4,deserthotsprings
437,5,Diablo,1,diablo
438,5,"Diamond 
                                                Bar",1,diamondbar
439,5,"Dove 
                                                Canyon",1,dovecanyon
440,5,Downey,2,downey
441,5,Duarte,1,duarte
442,5,Dunnigan,1,dunnigan
443,5,Edwards,1,edwards
444,5,"El 
                                                Cajon",5,elcajon
445,5,"El 
                                                Centro",2,elcentro
446,5,"El 
                                                Cerrito",1,elcerrito
447,5,"El 
                                                Dorado Hills",2,eldoradohills
448,5,"Elk 
                                                Grove",2,elkgrove
449,5,"El 
                                                Macero",1,elmacero
450,5,"El 
                                                Segundo",1,elsegundo
451,5,Elverta,1,elverta
452,5,Encinitas,1,encinitas
453,5,Encino,2,encino
454,5,Escalon,1,escalon
455,5,Escondido,6,escondido
456,5,Eureka,1,eureka
457,5,Exeter,1,exeter
458,5,Fairfax,1,fairfax
459,5,Fairfield,2,fairfield
460,5,"Fair 
                                                Oaks",1,fairoaks
461,5,Fallbrook,2,fallbrook
462,5,"Fall 
                                                River Mills",1,fallrivermills
463,5,Farmington,1,farmington
464,5,Fillmore,1,fillmore
465,5,Fontana,1,fontana
466,5,Fortuna,1,fortuna
467,5,"Foster 
                                                City",1,fostercity
468,5,"Fountain 
                                                Valley",2,fountainvalley
470,5,Fresno,11,fresno
471,5,Friant,1,friant
472,5,Fullerton,2,fullerton
473,5,Galt,1,galt
474,5,Garberville,1,garberville
475,5,"Gilman 
                                                Hot Springs",1,gilmanhotsprings
476,5,Gilroy,2,gilroy
477,5,Glendale,3,glendale
478,5,Glendora,2,glendora
479,5,Goleta,4,goleta
480,5,Graeagle,3,graeagle
481,5,"Granada 
                                                Hills",1,granadahills
482,5,"Granite 
                                                Bay",1,granitebay
483,5,"Grass 
                                                Valley",2,grassvalley
484,5,Groveland,1,groveland
485,5,"Grover 
                                                Beach",1,groverbeach
486,5,"Hacienda 
                                                Heights",1,haciendaheights
487,5,"Half 
                                                Moon Bay",2,halfmoonbay
488,5,Hanford,1,hanford
489,5,Hayward,1,hayward
490,5,Healdsburg,1,healdsburg
491,5,Helendale,3,helendale
492,5,Hemet,5,hemet
493,5,Hesperia,1,hesperia
494,5,Hillsborough,1,hillsborough
495,5,Hollister,2,hollister
496,5,Holtville,1,holtville
497,5,"Huntington 
                                                Beach",2,huntingtonbeach
498,5,"Indian 
                                                Wells",10,indianwells
499,5,Indio,9,indio
500,5,Ione,1,ione
501,5,Irvine,3,irvine
502,5,Jamul,3,jamul
503,5,Kelseyville,3,kelseyville
504,5,Kerman,1,kerman
505,5,Kernville,1,kernville
506,5,"King City",1,kingcity
507,5,"Kings Beach",1,kingsbeach
508,5,Kingsburg,1,kingsburg
509,5,"Klamath 
                              River",1,klamathriver
510,5,"La Canada",1,lacanada
511,5,"La Grange",1,lagrange
512,5,"Laguna 
                              Beach",1,lagunabeach
513,5,"Laguna 
                              Hills",4,lagunahills
514,5,"Laguna 
                              Niguel",1,lagunaniguel
516,5,"La 
                              Habra Heights",1,lahabraheights
517,5,"La Jolla",2,lajolla
520,5,"Lake 
                              Elizabeth",1,lakeelizabeth
521,5,"Lake Forest",1,lakeforest
522,5,"Lake 
                              San Marcos",3,lakesanmarcos
523,5,Lakeside,1,lakeside
524,5,Lakewood,1,lakewood
525,5,"La Mesa",1,lamesa
526,5,"La Mirada",1,lamirada
527,5,Lancaster,2,lancaster
528,5,"La Quinta",16,laquinta
529,5,"La Verne",2,laverne
530,5,Lawndale,2,lawndale
531,5,Lemoore,1,lemoore
532,5,Likely,1,likely
533,5,Lincoln,2,lincoln
534,5,Lindsay,1,lindsay
535,5,"Little 
                              River",1,littleriver
536,5,Livermore,7,livermore
537,5,Llano,1,llano
538,5,Lodi,2,lodi
539,5,Lompoc,2,lompoc
540,5,"Lone Pine",1,lonepine
541,5,"Long Beach",7,longbeach
542,5,Loomis,1,loomis
543,5,"Los Alamitos",1,losalamitos
544,5,"Los Altos",1,losaltos
545,5,"Los Angeles",17,losangeles
546,5,"Los Gatos",1,losgatos
547,5,"Los Osos",1,lososos
548,5,Madera,3,madera
549,5,Magalia,1,magalia
550,5,Malibu,1,malibu
551,5,"Mammoth 
                              Lakes",2,mammothlakes
552,5,"Manhattan 
                              Beach",1,manhattanbeach
553,5,Manteca,2,manteca
554,5,Martinez,1,martinez
555,5,Marysville,2,marysville
556,5,Mather,1,mather
557,5,McCloud,1,mccloud
558,5,McKinleyville,1,mckinleyville
559,5,"Meadow 
                              Vista",1,meadowvista
560,5,Menifee,2,menifee
561,5,"Menlo Park",1,menlopark
562,5,Merced,2,merced
563,5,Middletown,1,middletown
564,5,Millbrae,1,millbrae
565,5,"Mill Valley",1,millvalley
566,5,Milpitas,2,milpitas
567,5,"Mira Loma",1,miraloma
568,5,"Mission 
                              Viejo",2,missionviejo
569,5,Modesto,7,modesto
570,5,Mojave,1,mojave
571,5,Montague,1,montague
572,5,Montebello,1,montebello
573,5,Monterey,3,monterey
574,5,"Monterey 
                              Park",1,montereypark
575,5,"Monte Rio",1,monterio
576,5,Moraga,1,moraga
577,5,"Moreno 
                              Valley",5,morenovalley
578,5,"Morro Bay",1,morrobay
580,5,"Mountain 
                              View",1,mountainview
581,5,"Mount Shasta",1,mountshasta
582,5,Murphys,1,murphys
583,5,Murrieta,3,murrieta
584,5,Napa,8,napa
585,5,"National 
                              City",1,nationalcity
586,5,Needles,1,needles
587,5,Newhall,1,newhall
588,5,"Newport 
                              Beach",4,newportbeach
589,5,"Newport 
                              Coast",2,newportcoast
590,5,Nipomo,3,nipomo
591,5,Norco,1,norco
592,5,Northridge,1,northridge
593,5,Norwalk,1,norwalk
594,5,Novato,2,novato
595,5,Oakdale,1,oakdale
596,5,Oakland,6,oakland
597,5,Oceanside,5,oceanside
598,5,Ojai,2,ojai
599,5,"Olympic 
                              Valley",1,olympicvalley
600,5,Ontario,2,ontario
601,5,Orange,1,orange
602,5,Orinda,1,orinda
603,5,Oroville,2,oroville
605,5,Pacifica,1,pacifica
606,5,"Pacific 
                              Grove",1,pacificgrove
607,5,"Pacific 
                              Palisades",1,pacificpalisades
608,5,Pacoima,1,pacoima
609,5,Palmdale,3,palmdale
610,5,"Palm Desert",38,palmdesert
611,5,"Palm Springs",8,palmsprings
612,5,"Palo Alto",2,paloalto
613,5,"Palo Cedro",1,palocedro
614,5,"Palos 
                              Verdes Estates",1,palosverdesestates
615,5,Pasadena,4,pasadena
616,5,"Paso Robles",3,pasorobles
617,5,Patterson,2,patterson
618,5,"Pauma Valley",1,paumavalley
619,5,"Pebble 
                              Beach",8,pebblebeach
620,5,"Penn Valley",1,pennvalley
621,5,Petaluma,2,petaluma
622,5,"Pico Rivera",1,picorivera
623,5,"Pine 
                              Mountain Club",1,pinemountainclub
624,5,Pioneer,1,pioneer
625,5,Pittsburg,1,pittsburg
626,5,Placentia,1,placentia
627,5,Placerville,2,placerville
628,5,"Pleasant 
                              Hill",1,pleasanthill
629,5,Pleasanton,4,pleasanton
630,5,"Point 
                              Mugu Nawc",1,pointmugunawc
631,5,Pomona,2,pomona
632,5,"Pope Valley",1,popevalley
633,5,Porterville,2,porterville
634,5,"Port Hueneme",1,porthueneme
635,5,Poway,1,poway
636,5,"Quartz Hill",1,quartzhill
637,5,Ramona,2,ramona
638,5,"Rancho 
                              Bernardo",2,ranchobernardo
639,5,"Rancho 
                              Cucamonga",2,ranchocucamonga
640,5,"Rancho 
                              Mirage",15,ranchomirage
641,5,"Rancho 
                              Murieta",2,ranchomurieta
642,5,"Rancho 
                              Palos Verdes",2,ranchopalosverdes
643,5,"Rancho 
                              Santa Fe",7,ranchosantafe
644,5,"Rancho 
                              Santa Margarita",1,ranchosantamargarita
645,5,"Red Bluff",2,redbluff
646,5,Redding,8,redding
647,5,Redlands,1,redlands
648,5,"Redwood 
                              City",1,redwoodcity
649,5,Rialto,1,rialto
650,5,Richmond,1,richmond
651,5,Ridgecrest,1,ridgecrest
652,5,"Rio Vista",1,riovista
653,5,Ripon,2,ripon
654,5,Riverside,10,riverside
655,5,Rocklin,2,rocklin
656,5,Rodeo,1,rodeo
657,5,"Rohnert 
                              Park",2,rohnertpark
658,5,"Rolling 
                              Hills Estates",1,rollinghillsestates
659,5,Rosemead,2,rosemead
660,5,Roseville,6,roseville
661,5,"Royal Oaks",1,royaloaks
662,5,Sacramento,14,sacramento
663,5,"Saint Helena",1,sainthelena
664,5,Salinas,4,salinas
665,5,"San 
                              Bernardino",4,sanbernardino
666,5,"San Clemente",5,sanclemente
667,5,"San Diego",6,sandiego
668,5,"San Dimas",2,sandimas
669,5,"San Francisco",10,sanfrancisco
670,5,"San Gabriel",1,sangabriel
671,5,Sanger,1,sanger
673,5,"San Jacinto",1,sanjacinto
674,5,"San Jose",14,sanjose
675,5,"San 
                              Juan Capistrano",2,sanjuancapistrano
676,5,"San Leandro",2,sanleandro
677,5,"San 
                              Luis Obispo",3,sanluisobispo
678,5,"San Marcos",1,sanmarcos
679,5,"San Martin",1,sanmartin
680,5,"San Mateo",2,sanmateo
681,5,"San Rafael",2,sanrafael
682,5,"San Ramon",3,sanramon
683,5,"Santa Ana",3,santaana
684,5,"Santa 
                              Barbara",8,santabarbara
685,5,"Santa Clara",2,santaclara
687,5,"Santa Cruz",1,santacruz
688,5,"Santa Maria",3,santamaria
689,5,"Santa Nella",1,santanella
690,5,"Santa Paula",2,santapaula
691,5,"Santa Rosa",7,santarosa
692,5,Santee,1,santee
693,5,Saratoga,1,saratoga
694,5,"Scotts 
                              Valley",1,scottsvalley
695,5,"Seal Beach",2,sealbeach
696,5,"Sea Ranch",1,searanch
697,5,Seaside,2,seaside
698,5,Sebastopol,1,sebastopol
699,5,Selma,1,selma
700,5,Sepulveda,1,sepulveda
701,5,"Simi Valley",3,simivalley
702,5,"Solana 
                              Beach",2,solanabeach
703,5,Solvang,2,solvang
704,5,Somis,1,somis
705,5,Sonoma,2,sonoma
706,5,Sonora,2,sonora
707,5,"South Gate",1,southgate
708,5,"South 
                              Lake Tahoe",3,southlaketahoe
709,5,"South 
                              Pasadena",1,southpasadena
710,5,"South 
                              San Francisco",1,southsanfrancisco
711,5,Stanford,1,stanford
712,5,Stevinson,1,stevinson
713,5,Stockton,10,stockton
714,5,"Studio City",1,studiocity
716,5,"Suisun City",1,suisuncity
717,5,"Sun City",2,suncity
718,5,Sunnyvale,3,sunnyvale
719,5,Sunol,2,sunol
720,5,Susanville,1,susanville
721,5,Sutter,1,sutter
722,5,Sylmar,2,sylmar
723,5,Taft,1,taft
724,5,"Tahoe City",1,tahoecity
725,5,Tarzana,3,tarzana
726,5,Tehachapi,2,tehachapi
727,5,Temecula,6,temecula
728,5,"Thousand 
                              Oaks",3,thousandoaks
729,5,"Thousand 
                              Palms",3,thousandpalms
730,5,"Three Rivers",1,threerivers
731,5,Torrance,2,torrance
732,5,Tracy,2,tracy
733,5,"Tres Pinos",1,trespinos
734,5,Trona,1,trona
735,5,Truckee,4,truckee
736,5,Tujunga,1,tujunga
737,5,Tulare,1,tulare
738,5,Tulelake,1,tulelake
739,5,Turlock,1,turlock
740,5,Tustin,1,tustin
741,5,"Twain Harte",1,twainharte
742,5,"Twentynine 
                              Palms",2,twentyninepalms
743,5,Ukiah,1,ukiah
744,5,Upland,1,upland
745,5,Vacaville,3,vacaville
746,5,Valencia,3,valencia
747,5,Vallejo,4,vallejo
749,5,"Vandenberg 
                              AFB",1,vandenbergafb
750,5,"Van Nuys",3,vannuys
751,5,Venice,1,venice
752,5,Ventura,3,ventura
753,5,Victorville,2,victorville
754,5,Visalia,6,visalia
755,5,Vista,2,vista
756,5,Walnut,3,walnut
757,5,"Walnut 
                              Creek",4,walnutcreek
758,5,"Warner 
                              Springs",1,warnersprings
759,5,Wasco,1,wasco
760,5,Watsonville,2,watsonville
761,5,Wawona,1,wawona
762,5,Weaverville,1,weaverville
763,5,Weed,3,weed
764,5,"West Covina",1,westcovina
765,5,"Westlake 
                              Village",4,westlakevillage
766,5,"West 
                              Sacramento",1,westsacramento
767,5,Whitethorn,1,whitethorn
768,5,Whittier,3,whittier
769,5,Willits,1,willits
770,5,"Willow 
                              Creek",1,willowcreek
771,5,Willows,1,willows
772,5,Wilmington,1,wilmington
773,5,Windsor,1,windsor
774,5,Woodbridge,3,woodbridge
775,5,Woodlake,1,woodlake
776,5,Woodland,1,woodland
777,5,"Woodland 
                              Hills",1,woodlandhills
778,5,Woodside,1,woodside
779,5,"Yorba Linda",1,yorbalinda
780,5,Yountville,1,yountville
781,5,"Yuba City",1,yubacity
782,5,"Yucca Valley",1,yuccavalley
783,6,Akron,2,akron
784,6,Alamosa,1,alamosa
786,6,Arvada,6,arvada
787,6,Aspen,2,aspen
789,6,Avon,2,avon
790,6,Basalt,1,basalt
791,6,"Battlement 
                          Mesa",1,battlementmesa
792,6,Boulder,2,boulder
793,6,Breckenridge,1,breckenridge
794,6,Brighton,3,brighton
795,6,Broomfield,6,broomfield
796,6,Brush,1,brush
